AphiaID	ScientificName	Authority	DrID	Longitude	Source	Kingdom	Phylum	Class	Order	Family	Genus	Subgenus	Species	Subspecies
100817	Bolocera tuediae	(Johnston, 1832)	774233		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Cnidaria	Anthozoa	Actiniaria	Actiniidae	Bolocera		tuediae	
103814	Boltenia echinata	(Linnaeus, 1767)	774345		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Chordata	Ascidiacea	Stolidobranchia	Pyuridae	Boltenia		echinata	
103814	Boltenia echinata	(Linnaeus, 1767)	769176		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Chordata	Ascidiacea	Stolidobranchia	Pyuridae	Boltenia		echinata	
103815	Boltenia ovifera	(Linnaeus, 1767)	774346		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Chordata	Ascidiacea	Stolidobranchia	Pyuridae	Boltenia		ovifera	
103815	Boltenia ovifera	(Linnaeus, 1767)	769177		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Chordata	Ascidiacea	Stolidobranchia	Pyuridae	Boltenia		ovifera	
397024	Boonea bisuturalis	(Say, 1822)	775145		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Mollusca	Gastropoda		Pyramidellidae	Boonea		bisuturalis	
118204	Bopyroides hippolytes	(Kröyer, 1838)	774453		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Isopoda	Bopyridae	Bopyroides		hippolytes	
146725	Boreocingula globulus	(Möller, 1842)	774859		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Mollusca	Gastropoda	Littorinimorpha	Rissoidae	Boreocingula		globulus	
146725	Boreocingula globulus	(Möller, 1842)	749301		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Mollusca	Gastropoda	Littorinimorpha	Rissoidae	Boreocingula		globulus	
146725	Boreocingula globulus	(Möller, 1842)	749655		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Mollusca	Gastropoda	Littorinimorpha	Rissoidae	Boreocingula		globulus	
126433	Boreogadus saida	(Lepechin, 1774)	774533		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Chordata	Actinopteri	Gadiformes	Gadidae	Boreogadus		saida	
126433	Boreogadus saida	(Lepechin, 1774)	659425		Nozères C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p	Animalia	Chordata	Actinopteri	Gadiformes	Gadidae	Boreogadus		saida	
119962	Boreomysis arctica	(Krøyer, 1861)	774472		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Mysida	Mysidae	Boreomysis		arctica	
119962	Boreomysis arctica	(Krøyer, 1861)	769295		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Arthropoda	Malacostraca	Mysida	Mysidae	Boreomysis		arctica	
119962	Boreomysis arctica	(Krøyer, 1861)	749529		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Mysida	Mysidae	Boreomysis		arctica	
119962	Boreomysis arctica	(Krøyer, 1861)	749175		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Mysida	Mysidae	Boreomysis		arctica	
119974	Boreomysis tridens	G.O. Sars, 1870	774473		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Mysida	Mysidae	Boreomysis		tridens	
119974	Boreomysis tridens	G.O. Sars, 1870	769298		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Arthropoda	Malacostraca	Mysida	Mysidae	Boreomysis		tridens	
523706	Boreoscala greenlandica	(Perry, 1811)	775162		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Mollusca	Gastropoda	[unassigned] Caenogastropoda	Epitoniidae	Boreoscala		greenlandica	
523706	Boreoscala greenlandica	(Perry, 1811)	769764		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Mollusca	Gastropoda	[unassigned] Caenogastropoda	Epitoniidae	Boreoscala		greenlandica	
146732	Boreotrophon clathratus	(Linnaeus, 1767)	774860		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Mollusca	Gastropoda	Neogastropoda	Muricidae	Boreotrophon		clathratus	
146732	Boreotrophon clathratus	(Linnaeus, 1767)	769592		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Mollusca	Gastropoda	Neogastropoda	Muricidae	Boreotrophon		clathratus	
157861	Bostrichobranchus pilularis	(Verrill, 1871)	774977		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Chordata	Ascidiacea	Stolidobranchia	Molgulidae	Bostrichobranchus		pilularis	
157861	Bostrichobranchus pilularis	(Verrill, 1871)	769662		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Chordata	Ascidiacea	Stolidobranchia	Molgulidae	Bostrichobranchus		pilularis	
106495	Botryllophilus norvegicus	Schellenberg, 1921	769202		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Arthropoda		Cyclopoida	Botryllophilidae	Botryllophilus		norvegicus	
110470	Brachydiastylis resima	(Krøyer, 1846)	749490		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Cumacea	Diastylidae	Brachydiastylis		resima	
110470	Brachydiastylis resima	(Krøyer, 1846)	749136		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Cumacea	Diastylidae	Brachydiastylis		resima	
130097	Brada inhabilis	(Rathke, 1843)	774625		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta	Terebellida	Flabelligeridae	Brada		inhabilis	
130097	Brada inhabilis	(Rathke, 1843)	769378		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Annelida	Polychaeta	Terebellida	Flabelligeridae	Brada		inhabilis	
130099	Brada villosa	(Rathke, 1843)	748981		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Terebellida	Flabelligeridae	Brada		villosa	
130099	Brada villosa	(Rathke, 1843)	749335		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Terebellida	Flabelligeridae	Brada		villosa	
104283	Bradyidius similis	(Sars G.O., 1902)	774354		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda		Calanoida	Aetideidae	Bradyidius		similis	
156945	Brebissonia boeckii	(Ehrenberg) E.O'Meara, 1875	708581		Cardinal, A., Poulin, M. and Bérard-Therriault, L. 1984. Les diatomées benthiques de substrats durs des eaux marines et saumâtres du Quebec 4. Naviculales, Naviculaceae (A l’exclusion de genres Navicula, Donkinia, Gyrosigma et Pleurosigma). Rev. Ecol. Syst. 111: 369-394.	Chromista	Ochrophyta	Bacillariophyceae	Cymbellales	Cymbellaceae	Brebissonia		boeckii	
156945	Brebissonia boeckii	(Ehrenberg) E.O'Meara, 1875	707487		Cardinal, A., Poulin, M. and Bérard-Therriault, L. 1984. Les diatomées benthiques de substrats durs des eaux marines et saumâtres du Quebec 4. Naviculales, Naviculaceae (A l’exclusion de genres Navicula, Donkinia, Gyrosigma et Pleurosigma). Rev. Ecol. Syst. 111: 369-394.	Chromista	Ochrophyta	Bacillariophyceae	Cymbellales	Cymbellaceae	Brebissonia		boeckii	
124404	Brisaster fragilis	(Düben & Koren, 1844)	774503		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Echinodermata	Echinoidea	Spatangoida	Schizasteridae	Brisaster		fragilis	
124404	Brisaster fragilis	(Düben & Koren, 1844)	749238		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Echinodermata	Echinoidea	Spatangoida	Schizasteridae	Brisaster		fragilis	
124404	Brisaster fragilis	(Düben & Koren, 1844)	749592		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Echinodermata	Echinoidea	Spatangoida	Schizasteridae	Brisaster		fragilis	
124404	Brisaster fragilis	(Düben & Koren, 1844)	769326		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Echinodermata	Echinoidea	Spatangoida	Schizasteridae	Brisaster		fragilis	
126447	Brosme brosme	(Ascanius, 1772)	774538		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Chordata	Actinopteri	Gadiformes	Lotidae	Brosme		brosme	
138860	Buccinum ciliatum	(Fabricius, 1780)	774769		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Buccinum		ciliatum	
138862	Buccinum cyaneum	Bruguière, 1792	774770		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Buccinum		cyaneum	
138862	Buccinum cyaneum	Bruguière, 1792	769498		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Buccinum		cyaneum	
138864	Buccinum glaciale	Linnaeus, 1761	774771		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Buccinum		glaciale	
160127	Buccinum plectrum	Stimpson, 1865	775079		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Buccinum		plectrum	
138873	Buccinum polare	Gray, 1839	774772		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Buccinum		polare	
138873	Buccinum polare	Gray, 1839	769502		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Buccinum		polare	
138875	Buccinum scalariforme	Møller, 1842	774773		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Buccinum		scalariforme	
138875	Buccinum scalariforme	Møller, 1842	769503		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Buccinum		scalariforme	
138878	Buccinum undatum	Linnaeus, 1758	774774		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Buccinum		undatum	
138878	Buccinum undatum	Linnaeus, 1758	769505		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Buccinum		undatum	
111153	Bugula fulva	Ryland, 1960	774423		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Bugulidae	Bugula		fulva	
140524	Bulbus smithii	T. Brown, 1839	774822		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Mollusca	Gastropoda	Littorinimorpha	Naticidae	Bulbus		smithii	
101942	Byblis gaimardi	(Krøyer, 1846)	749119		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Amphipoda	Ampeliscidae	Byblis		gaimardi	
101942	Byblis gaimardi	(Krøyer, 1846)	749473		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Amphipoda	Ampeliscidae	Byblis		gaimardi	
